time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2001-01-31T23:36:10.900Z,23.205,70.07,10,4.4,mb,22,,,1.07,us,usp000a8t6,2014-11-07T01:12:00.532Z,"11 km NNE of Anj?r, India",earthquake,,,,6,reviewed,us,us
2001-01-31T09:42:22.080Z,23.372,70.425,10,4.9,mb,83,,,0.93,us,usp000a8rr,2022-04-29T19:06:58.110Z,"11 km NE of Bhach?u, India",earthquake,,,,45,reviewed,us,us
2001-01-31T07:32:33.100Z,23.518,70.265,10,4.4,mb,23,,,0.96,us,usp000a8rh,2014-11-07T01:12:00.381Z,"25 km NNW of Bhach?u, India",earthquake,,,,6,reviewed,us,us
2001-01-31T04:41:07.570Z,23.392,70.01,10,4,mb,14,,,1.61,us,usp000a8r8,2014-11-07T01:12:00.304Z,"30 km N of Anj?r, India",earthquake,,,,3,reviewed,us,us
2001-01-31T03:34:56.630Z,23.379,70.403,10,4.4,mb,19,,,1.26,us,usp000a8r2,2014-11-07T01:12:00.229Z,"10 km NE of Bhach?u, India",earthquake,,,,4,reviewed,us,us
2001-01-31T01:56:07.080Z,23.439,70.043,10,4.4,mb,32,,,1.05,us,usp000a8qz,2014-11-07T01:12:00.221Z,"34 km WNW of Bhach?u, India",earthquake,,,,8,reviewed,us,us
2001-01-30T18:19:56.360Z,23.283,70.271,10,4.7,mb,49,,,1.12,us,usp000a8qk,2020-09-18T18:10:47.436Z,"7 km WSW of Bhach?u, India",earthquake,,,,23,reviewed,us,us
2001-01-30T03:16:42.310Z,23.345,70.095,10,4.1,mb,14,,,0.98,us,usp000a8pf,2014-11-07T01:12:00.114Z,"25 km WNW of Bhach?u, India",earthquake,,,,1,reviewed,us,us
2001-01-29T23:54:58.310Z,23.436,70.28,10,4.8,mb,53,,,1.34,us,usp000a8nx,2020-09-18T18:10:38.396Z,"16 km NNW of Bhach?u, India",earthquake,,,,23,reviewed,us,us
2001-01-29T19:17:53.280Z,23.378,70.004,10,4.2,mb,15,,,1.04,us,usp000a8nd,2014-11-07T01:11:59.992Z,"29 km N of Anj?r, India",earthquake,,,,3,reviewed,us,us
2001-01-29T19:14:53.590Z,23.353,70.423,10,4,mb,17,,,1.54,us,usp000a8nc,2014-11-07T01:11:59.989Z,"10 km NE of Bhach?u, India",earthquake,,,,4,reviewed,us,us
2001-01-29T09:38:44.140Z,23.499,70.455,10,4.8,mb,46,,,0.98,us,usp000a8mq,2020-09-18T18:10:17.696Z,"21 km WSW of R?par, India",earthquake,,,,23,reviewed,us,us
2001-01-29T01:39:03.510Z,23.46,69.973,10,4.8,mb,63,,,0.9,us,usp000a8m5,2020-09-18T18:10:02.264Z,"38 km NE of Bhuj, India",earthquake,,,,34,reviewed,us,us
2001-01-28T23:31:07.880Z,23.507,70.006,10,3.7,mb,7,,,1.08,us,usp000a8ky,2014-11-07T01:11:59.877Z,"41 km NW of Bhach?u, India",earthquake,,,,1,reviewed,us,us
2001-01-28T19:42:18.330Z,23.401,70.001,10,4.3,mb,18,,,1.21,us,usp000a8ka,2014-11-07T01:11:59.831Z,"31 km N of Anj?r, India",earthquake,,,,5,reviewed,us,us
2001-01-28T19:31:59.820Z,23.802,69.844,10,4,mb,11,,,1.11,us,usp000a8k8,2014-11-07T01:11:59.827Z,"63 km NNE of Bhuj, India",earthquake,,,,2,reviewed,us,us
2001-01-28T18:03:43.120Z,23.454,70.393,10,4,mb,13,,,1.01,us,usp000a8k5,2014-11-07T01:11:59.819Z,"17 km NNE of Bhach?u, India",earthquake,,,,2,reviewed,us,us
2001-01-28T17:15:22.710Z,23.18,69.907,10,4.7,mb,56,,,1.25,us,usp000a8k3,2020-09-18T18:09:52.165Z,"14 km WNW of Anj?r, India",earthquake,,,,35,reviewed,us,us
2001-01-28T11:10:43.610Z,23.252,70.387,10,5.4,mwc,52,,,1.23,us,usp000a8je,2022-04-29T17:50:09.705Z,"6 km SE of Bhach?u, India",earthquake,,,,,reviewed,us,hrv
2001-01-28T10:43:36.260Z,23.186,70.036,10,3.7,mb,12,,,0.71,us,usp000a8jb,2014-11-07T01:11:59.673Z,"8 km N of Anj?r, India",earthquake,,,,2,reviewed,us,us
2001-01-28T03:26:11.180Z,23.345,70.02,10,4.3,mb,24,,,0.92,us,usp000a8hv,2014-11-07T01:11:59.638Z,"25 km N of Anj?r, India",earthquake,,,,7,reviewed,us,us
2001-01-28T03:18:04.730Z,23.808,70.189,10,4.2,mb,8,,,1.26,us,usp000a8hu,2014-11-07T01:11:59.636Z,"53 km WNW of R?par, India",earthquake,,,,1,reviewed,us,us
2001-01-28T01:02:10.700Z,23.507,70.517,10,5.8,mwc,363,,,1.27,us,usp000a8hm,2022-04-29T19:06:41.280Z,"15 km WSW of R?par, India",earthquake,,,,,reviewed,us,hrv
2001-01-27T11:24:21.440Z,23.273,70.45,10,4.6,mb,14,,,0.94,us,usp000a8gr,2020-09-18T18:09:29.561Z,"11 km ESE of Bhach?u, India",earthquake,,,,10,reviewed,us,us
2001-01-27T04:36:08.410Z,23.655,70.001,10,4.8,mb,27,,,1.04,us,usp000a8g7,2020-09-18T18:09:20.909Z,"52 km NW of Bhach?u, India",earthquake,,,,23,reviewed,us,us
2001-01-27T03:50:01.530Z,23.472,70.232,10,4.7,mb,20,,,1.09,us,usp000a8g3,2020-07-08T01:04:51.957Z,"22 km NNW of Bhach?u, India",earthquake,,,,19,reviewed,us,us
2001-01-27T03:33:36.410Z,23.338,70.587,10,4.1,mb,9,,,1.42,us,usp000a8g2,2014-11-07T01:11:59.302Z,"25 km E of Bhach?u, India",earthquake,,,,7,reviewed,us,us
2001-01-26T19:10:55.140Z,23.863,70.076,10,4.2,mb,5,,,1.24,us,usp000a8fj,2014-11-07T01:11:59.265Z,"66 km WNW of R?par, India",earthquake,,,,3,reviewed,us,us
2001-01-26T18:19:44.030Z,23.544,70.406,10,4.7,mb,30,,,1.17,us,usp000a8fh,2020-09-18T18:09:12.409Z,"24 km W of R?par, India",earthquake,,,,22,reviewed,us,us
2001-01-26T15:10:57.900Z,23.238,70.185,10,4.8,mb,21,,,0.85,us,usp000a8f5,2022-04-29T19:06:33.349Z,"17 km WSW of Bhach?u, India",earthquake,,,,10,reviewed,us,us
2001-01-26T13:30:22.410Z,23.562,70.068,10,4.4,mb,11,,,1.4,us,usp000a8ez,2014-11-07T01:11:59.135Z,"40 km NW of Bhach?u, India",earthquake,,,,8,reviewed,us,us
2001-01-26T12:55:05.870Z,23.557,70.689,10,4.3,mb,6,,,1.23,us,usp000a8ex,2014-11-07T01:11:59.132Z,"4 km ESE of R?par, India",earthquake,,,,6,reviewed,us,us
2001-01-26T09:08:22.260Z,23.248,70.192,10,4.8,mb,28,,,1.09,us,usp000a8ep,2022-04-29T19:06:31.859Z,"16 km WSW of Bhach?u, India",earthquake,,,,24,reviewed,us,us
2001-01-26T08:42:25.120Z,23.223,71.165,10,4.7,mb,9,,,1.81,us,usp000a8em,2020-09-18T18:08:34.782Z,"23 km N of Halvad, India",earthquake,,,,5,reviewed,us,us
2001-01-26T08:03:16.410Z,23.478,70.152,10,4.6,mb,13,,,1.36,us,usp000a8eh,2020-09-18T18:08:24.787Z,"27 km NW of Bhach?u, India",earthquake,,,,9,reviewed,us,us
2001-01-26T07:48:54.570Z,23.35,70.612,10,4.7,mb,7,,,1.51,us,usp000a8ed,2020-09-18T18:08:15.548Z,"24 km S of R?par, India",earthquake,,,,6,reviewed,us,us
2001-01-26T07:32:28.740Z,23.316,69.981,10,5.5,ms,109,,,1.07,us,usp000a8ec,2022-04-29T19:06:30.685Z,"22 km NNW of Anj?r, India",earthquake,,,,73,reviewed,us,us
2001-01-26T06:48:49.920Z,23.7,69.599,10,4.4,mb,5,,,0.79,us,usp000a8eb,2014-11-07T01:11:59.082Z,"49 km N of Bhuj, India",earthquake,,,,4,reviewed,us,us
2001-01-26T06:04:51.010Z,23.479,70.221,10,4.9,mb,44,,,1.28,us,usp000a8e8,2022-04-29T19:06:24.290Z,"23 km NNW of Bhach?u, India",earthquake,,,,32,reviewed,us,us
2001-01-26T05:59:06.830Z,23.363,70.391,10,4.8,mb,28,,,1.36,us,usp000a8e7,2022-04-29T19:06:18.099Z,"8 km NE of Bhach?u, India",earthquake,,,,23,reviewed,us,us
2001-01-26T04:52:59.420Z,23.713,70.466,10,4.6,mb,8,,,0.88,us,usp000a8e3,2020-09-18T18:07:35.695Z,"24 km NW of R?par, India",earthquake,,,,11,reviewed,us,us
2001-01-26T04:48:14.250Z,23.249,70.348,10,5.1,mb,48,,,1.21,us,usp000a8e2,2022-04-29T19:06:17.028Z,"5 km S of Bhach?u, India",earthquake,,,,35,reviewed,us,us
2001-01-26T04:23:41.970Z,23.272,69.964,10,5.2,mb,83,,,1.21,us,usp000a8dz,2022-04-29T19:06:15.873Z,"18 km NNW of Anj?r, India",earthquake,,,,58,reviewed,us,us
2001-01-26T03:58:59.250Z,23.262,69.967,10,4.9,mb,44,,,0.83,us,usp000a8dy,2022-04-29T19:15:04.426Z,"17 km NNW of Anj?r, India",earthquake,,,,36,reviewed,us,us
2001-01-26T03:33:29.170Z,23.245,69.836,10,5.3,mb,59,,,0.9,us,usp000a8du,2022-04-29T19:15:03.229Z,"17 km E of Bhuj, India",earthquake,,,,41,reviewed,us,us
2001-01-26T03:16:40.500Z,23.419,70.232,16,7.7,mwc,472,,,1.25,us,usp000a8ds,2022-04-29T19:06:14.319Z,"17 km NW of Bhach?u, India",earthquake,,,,,reviewed,us,hrv
2000-12-24T11:21:58.260Z,23.971,69.763,10,4.6,mb,14,,,1.34,us,usp000a6nd,2020-09-18T18:02:23.854Z,"57 km SSE of Diplo, Pakistan",earthquake,,,,2,reviewed,us,us
2000-08-13T13:28:22.890Z,21.458,71.123,14.3,4.7,mb,67,,,1.34,us,usp0009ycx,2020-09-15T21:35:34.580Z,"6 km NW of Chal?la, India",earthquake,,,,34,reviewed,us,us
1996-11-17T18:12:26.620Z,21.471,73.042,10,4.2,mb,,,,1.47,us,usp0007t5c,2014-11-07T01:01:36.203Z,"8 km E of Kosamba, India",earthquake,,,,3,reviewed,us,us
1996-08-05T22:15:35.860Z,22.847,68.419,22.9,3.8,mb,,,,1.1,us,usp0007n5j,2014-11-07T01:00:56.234Z,"61 km SW of Naliya, India",earthquake,,,,5,reviewed,us,us
1993-12-31T13:32:04.090Z,21.117,72.74,33,3.8,mb,,,,0.9,us,usp00065vm,2014-11-07T00:54:39.385Z,"12 km SW of Surat, India",earthquake,,,,1,reviewed,us,us
1993-08-24T17:47:30.490Z,20.641,71.365,24.8,5,mb,,,,1.1,us,usp0005z4v,2020-07-08T00:12:01.850Z,"36 km ESE of Delv?da, India",earthquake,,,,62,reviewed,us,us
1993-02-09T20:51:46.860Z,24.647,68.999,33,4.3,mb,,,,1.3,us,usp0005mur,2014-11-07T00:52:23.210Z,"16 km SSE of Tando Bago, Pakistan",earthquake,,,,6,reviewed,us,us
1991-09-10T07:20:04.840Z,24.268,68.81,25.7,4.8,mb,,,,1.4,us,usp0004wfp,2020-08-29T01:00:17.678Z,"29 km SW of Kadhan, Pakistan",earthquake,,,,31,reviewed,us,us
1991-09-10T06:54:04.550Z,24.182,68.642,32.8,4.7,mb,,,,1.1,us,usp0004wfn,2020-08-29T01:00:06.203Z,"42 km ESE of Jati, Pakistan",earthquake,,,,30,reviewed,us,us
1991-01-20T19:44:58.890Z,23.399,69.708,33,4.9,mb,,,,1.4,us,usp0004kyn,2020-08-29T00:28:05.337Z,"16 km NNE of Bhuj, India",earthquake,,,,5,reviewed,us,us
1989-12-10T11:58:14.460Z,24.674,70.992,33,4.7,mb,,,,1.6,us,usp00042xp,2020-08-28T23:15:30.445Z,"71 km WNW of Thar?d, India",earthquake,,,,9,reviewed,us,us
1989-03-21T00:57:04.800Z,23.903,68.525,33,4.1,mb,,,,0.9,us,usp0003t4r,2014-11-07T00:43:50.516Z,"48 km NW of Dayapar, India",earthquake,,,,2,reviewed,us,us
1987-02-10T22:02:55.360Z,24.252,70.245,10,3.8,mb,,,,1,us,usp00032cj,2014-11-07T00:39:50.882Z,"49 km S of Islamkot, Pakistan",earthquake,,,,1,reviewed,us,us
1986-02-26T12:47:55.460Z,20.482,73.723,33,4.3,mb,,,,0.4,us,usp0002rb3,2014-11-07T00:37:56.852Z,"12 km SE of Surg?na, India",earthquake,,,,1,reviewed,us,us
1985-04-07T21:10:09.610Z,24.325,69.929,33,5,mb,,,,1.3,us,usp0002djz,2020-08-27T00:10:09.628Z,"38 km ESE of Diplo, Pakistan",earthquake,,,,3,reviewed,us,us
1982-07-18T15:46:17.240Z,23.339,70.611,33,4.8,mb,,,,1.1,us,usp0001ng5,2022-04-28T00:32:48.652Z,"26 km S of R?par, India",earthquake,,,,22,reviewed,us,us
1982-01-31T16:48:29.530Z,24.083,69.646,33,4.8,mb,,,,0.9,us,usp0001jdt,2022-04-28T00:46:11.706Z,"43 km S of Diplo, Pakistan",earthquake,,,,19,reviewed,us,us
1981-04-26T18:12:19.390Z,23.9,69.568,33,4.2,mb,,,,1.4,us,usp0001dd6,2014-11-07T00:29:21.057Z,"62 km S of Diplo, Pakistan",earthquake,,,,3,reviewed,us,us
1976-06-04T00:43:43.400Z,24.575,68.41,33,5.2,mb,,,,,us,usp0000gqh,2022-04-27T15:44:19.836Z,"22 km SE of Mirpur Bhtoro, Pakistan",earthquake,,,,,reviewed,us,us
1975-09-19T16:49:52.200Z,24.69,71.03,33,3.7,mb,,,,,us,usp0000cvh,2014-11-06T23:21:32.071Z,"68 km WNW of Thar?d, India",earthquake,,,,,reviewed,us,us
1970-03-23T01:53:04.200Z,21.63,73.053,20.1,5.36,mw,,,,,iscgem,iscgem798304,2022-04-26T21:46:30.919Z,"6 km E of Ankleshwar, India",earthquake,,3.8,0.2,,reviewed,iscgem,iscgem
1966-05-27T22:14:17.120Z,24.53,68.68,10,5.28,mw,,,,,iscgem,iscgem847876,2022-04-26T23:19:32.771Z,"21 km SW of Badin, Pakistan",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1956-07-21T15:32:30.090Z,23.278,70.107,15,6,mw,,,,,iscgem,iscgem888505,2022-04-26T17:25:23.429Z,"20 km NNE of Anj?r, India",earthquake,,10.9,0.3,,reviewed,iscgem,iscgem
1940-10-31T10:43:53.190Z,23.717,70.366,15,6.27,mw,,,,,iscgem,iscgem901683,2022-04-26T19:39:19.718Z,"32 km WNW of R?par, India",earthquake,,7.2,0.27,,reviewed,iscgem,iscgem
